---,x,y
1930,"48.599998","20.000000"
1931,"48.619999","20.000000"
1932,"48.639999","15.000000"
1933,"48.660000","10.000000"
1934,"48.680000","10.000000"
1935,"48.700001","10.000000"
1936,"48.720001","20.000000"
1937,"48.740002","1.000000"
1938,"48.759998","1.000000"
1939,"48.779999","10.000000"
1940,"48.799999","10.000000"
1941,"48.820000","10.000000"
1942,"48.840000","10.000000"
1943,"48.860001","10.000000"
1944,"48.880001","10.000000"
1945,"48.900002","10.000000"
1946,"48.919998","10.000000"
1947,"48.939999","15.000000"
1948,"48.959999","10.000000"
1949,"48.980000","5.000000"
1950,"49.000000","10.000000"
1951,"49.020000","1.000000"
1952,"49.040001","10.000000"
1953,"49.060001","5.000000"
1954,"49.080002","10.000000"
1955,"49.099998","1.000000"
1956,"49.119999","10.000000"
1957,"49.139999","10.000000"
1958,"49.160000","5.000000"
1959,"49.180000","1.000000"
1960,"49.200001","10.000000"
1961,"49.220001","10.000000"
1962,"49.240002","1.000000"
1963,"49.259998","5.000000"
1964,"49.279999","1.000000"
1965,"49.299999","1.000000"
1966,"49.320000","5.000000"
1967,"49.340000","5.000000"
1968,"49.360001","1.000000"
1969,"49.380001","5.000000"
1970,"49.400002","5.000000"
1971,"49.419998","1.000000"
1972,"49.439999","10.000000"
1973,"49.459999","5.000000"
1974,"49.480000","5.000000"
1975,"49.500000","1.000000"
1976,"49.520000","1.000000"
1977,"49.540001","5.000000"
1978,"49.560001","10.000000"
1979,"49.580002","5.000000"
1980,"49.599998","5.000000"
1981,"49.619999","5.000000"
1982,"49.639999","10.000000"
1983,"49.660000","10.000000"
1984,"49.680000","5.000000"
1985,"49.700001","10.000000"
1986,"49.720001","1.000000"
1987,"49.740002","1.000000"
1988,"49.759998","5.000000"
1989,"49.779999","1.000000"
1990,"49.799999","5.000000"
1991,"49.820000","5.000000"
1992,"49.840000","1.000000"
1993,"49.860001","5.000000"
1994,"49.880001","5.000000"
1995,"49.900002","5.000000"
1996,"49.919998","1.000000"
1997,"49.939999","1.000000"
1998,"49.959999","10.000000"
1999,"49.980000","5.000000"
2000,"50.000000","5.000000"
2001,"50.020000","1.000000"
2002,"50.040001","5.000000"
2003,"50.060001","1.000000"
2004,"50.080002","5.000000"
2005,"50.099998","1.000000"
2006,"50.119999","5.000000"
2007,"50.139999","5.000000"
2008,"50.160000","1.000000"
2009,"50.180000","5.000000"
2010,"50.200001","1.000000"
2011,"50.220001","5.000000"
2012,"50.240002","5.000000"
2013,"50.259998","5.000000"
2014,"50.279999","5.000000"
2015,"50.299999","1.000000"
2016,"50.320000","5.000000"
2017,"50.340000","1.000000"
2018,"50.360001","10.000000"
2019,"50.380001","1.000000"
2020,"50.400002","5.000000"
2021,"50.419998","5.000000"
2022,"50.439999","1.000000"
2023,"50.459999","10.000000"
2024,"50.480000","1.000000"
2025,"50.500000","5.000000"
2026,"50.520000","5.000000"
2027,"50.540001","1.000000"
2028,"50.560001","1.000000"
2029,"50.580002","1.000000"
2030,"50.599998","1.000000"
2031,"50.619999","1.000000"
2032,"50.639999","5.000000"
2033,"50.660000","5.000000"
2034,"50.680000","10.000000"
2035,"50.700001","1.000000"
2036,"50.720001","5.000000"
2037,"50.740002","5.000000"
2038,"50.759998","1.000000"
2039,"50.779999","1.000000"
2040,"50.799999","5.000000"
2041,"50.820000","5.000000"
2042,"50.840000","5.000000"
2043,"50.860001","5.000000"
2044,"50.880001","1.000000"
2045,"50.900002","5.000000"
2046,"50.919998","1.000000"
2047,"50.939999","5.000000"
2048,"50.959999","1.000000"
2049,"50.980000","5.000000"
2050,"51.000000","1.000000"
2051,"51.020000","5.000000"
2052,"51.040001","1.000000"
2053,"51.060001","5.000000"
2054,"51.080002","5.000000"
2055,"51.099998","5.000000"
2056,"51.119999","10.000000"
2057,"51.139999","1.000000"
2058,"51.160000","5.000000"
2059,"51.180000","5.000000"
2060,"51.200001","10.000000"
2061,"51.220001","1.000000"
2062,"51.240002","1.000000"
2063,"51.259998","1.000000"
2064,"51.279999","1.000000"
2065,"51.299999","5.000000"
2066,"51.320000","1.000000"
2067,"51.340000","1.000000"
2068,"51.360001","5.000000"
2069,"51.380001","1.000000"
2070,"51.400002","5.000000"
2071,"51.419998","5.000000"
2072,"51.439999","1.000000"
2073,"51.459999","5.000000"
2074,"51.480000","1.000000"
2075,"51.500000","5.000000"
2076,"51.520000","1.000000"
2077,"51.540001","5.000000"
2078,"51.560001","5.000000"
2079,"51.580002","1.000000"
2080,"51.599998","1.000000"
2081,"51.619999","5.000000"
2082,"51.639999","5.000000"
2083,"51.660000","1.000000"
2084,"51.680000","1.000000"
2085,"51.700001","1.000000"
2086,"51.720001","5.000000"
2087,"51.740002","5.000000"
2088,"51.759998","1.000000"
2089,"51.779999","1.000000"
2090,"51.799999","5.000000"
2091,"51.820000","1.000000"
2092,"51.840000","1.000000"
2093,"51.860001","5.000000"
2094,"51.880001","5.000000"
2095,"51.900002","5.000000"
2096,"51.919998","5.000000"
2097,"51.939999","5.000000"
2098,"51.959999","1.000000"
2099,"51.980000","1.000000"
2100,"52.000000","1.000000"
2101,"52.020000","5.000000"
2102,"52.040001","5.000000"
2103,"52.060001","1.000000"
2104,"52.080002","5.000000"
2105,"52.099998","5.000000"
2106,"52.119999","5.000000"
2107,"52.139999","1.000000"
2108,"52.160000","5.000000"
2109,"52.180000","5.000000"
2110,"52.200001","5.000000"
2111,"52.220001","5.000000"
2112,"52.240002","1.000000"
2113,"52.259998","1.000000"
2114,"52.279999","5.000000"
2115,"52.299999","1.000000"
2116,"52.320000","5.000000"
2117,"52.340000","1.000000"
2118,"52.360001","5.000000"
2119,"52.380001","5.000000"
2120,"52.400002","1.000000"
2121,"52.419998","5.000000"
2122,"52.439999","5.000000"
2123,"52.459999","1.000000"
2124,"52.480000","1.000000"
2125,"52.500000","1.000000"
2126,"52.520000","5.000000"
2127,"52.540001","1.000000"
2128,"52.560001","5.000000"
2129,"52.580002","1.000000"
2130,"52.599998","5.000000"
2131,"52.619999","1.000000"
2132,"52.639999","1.000000"
2133,"52.660000","5.000000"
2134,"52.680000","1.000000"
2135,"52.700001","5.000000"
2136,"52.720001","1.000000"
2137,"52.740002","1.000000"
2138,"52.759998","5.000000"
2139,"52.779999","1.000000"
2140,"52.799999","1.000000"
2141,"52.820000","1.000000"
2142,"52.840000","5.000000"
2143,"52.860001","1.000000"
2144,"52.880001","1.000000"
2145,"52.900002","5.000000"
2146,"52.919998","5.000000"
2147,"52.939999","5.000000"
2148,"52.959999","1.000000"
2149,"52.980000","5.000000"
2150,"53.000000","5.000000"
2151,"53.020000","5.000000"
2152,"53.040001","1.000000"
2153,"53.060001","1.000000"
2154,"53.080002","5.000000"
2155,"53.099998","1.000000"
2156,"53.119999","5.000000"
2157,"53.139999","5.000000"
2158,"53.160000","1.000000"
2159,"53.180000","5.000000"
2160,"53.200001","5.000000"
2161,"53.220001","1.000000"
2162,"53.240002","5.000000"
2163,"53.259998","5.000000"
2164,"53.279999","1.000000"
2165,"53.299999","1.000000"
2166,"53.320000","5.000000"
2167,"53.340000","5.000000"
2168,"53.360001","1.000000"
2169,"53.380001","10.000000"
2170,"53.400002","1.000000"
2171,"53.419998","1.000000"
2172,"53.439999","15.000000"
2173,"53.459999","5.000000"
2174,"53.480000","5.000000"
2175,"53.500000","5.000000"
2176,"53.520000","5.000000"
2177,"53.540001","5.000000"
2178,"53.560001","1.000000"
2179,"53.580002","10.000000"
2180,"53.599998","5.000000"
2181,"53.619999","1.000000"
2182,"53.639999","5.000000"
2183,"53.660000","1.000000"
2184,"53.680000","10.000000"
2185,"53.700001","1.000000"
2186,"53.720001","5.000000"
2187,"53.740002","5.000000"
2188,"53.759998","5.000000"
2189,"53.779999","5.000000"
2190,"53.799999","5.000000"
2191,"53.820000","1.000000"
2192,"53.840000","5.000000"
2193,"53.860001","1.000000"
2194,"53.880001","5.000000"
2195,"53.900002","5.000000"
2196,"53.919998","5.000000"
2197,"53.939999","1.000000"
2198,"53.959999","1.000000"
2199,"53.980000","1.000000"
2200,"54.000000","1.000000"
2201,"54.020000","5.000000"
2202,"54.040001","1.000000"
2203,"54.060001","5.000000"
2204,"54.080002","5.000000"
2205,"54.099998","5.000000"
2206,"54.119999","1.000000"
2207,"54.139999","1.000000"
2208,"54.160000","1.000000"
2209,"54.180000","5.000000"
2210,"54.200001","1.000000"
2211,"54.220001","1.000000"
2212,"54.240002","5.000000"
2213,"54.259998","5.000000"
2214,"54.279999","1.000000"
2215,"54.299999","5.000000"
2216,"54.320000","1.000000"
2217,"54.340000","5.000000"
2218,"54.360001","10.000000"
2219,"54.380001","1.000000"
2220,"54.400002","1.000000"
2221,"54.419998","5.000000"
2222,"54.439999","1.000000"
2223,"54.459999","1.000000"
2224,"54.480000","5.000000"
2225,"54.500000","1.000000"
2226,"54.520000","5.000000"
2227,"54.540001","5.000000"
2228,"54.560001","5.000000"
2229,"54.580002","1.000000"
2230,"54.599998","1.000000"
2231,"54.619999","5.000000"
2232,"54.639999","5.000000"
2233,"54.660000","1.000000"
2234,"54.680000","5.000000"
2235,"54.700001","1.000000"
2236,"54.720001","1.000000"
2237,"54.740002","1.000000"
2238,"54.759998","1.000000"
2239,"54.779999","5.000000"
2240,"54.799999","5.000000"
2241,"54.820000","10.000000"
2242,"54.840000","5.000000"
2243,"54.860001","10.000000"
2244,"54.880001","5.000000"
2245,"54.900002","1.000000"
2246,"54.919998","5.000000"
2247,"54.939999","1.000000"
2248,"54.959999","10.000000"
2249,"54.980000","5.000000"
2250,"55.000000","1.000000"
2251,"55.020000","1.000000"
2252,"55.040001","5.000000"
2253,"55.060001","1.000000"
2254,"55.080002","5.000000"
2255,"55.099998","5.000000"
2256,"55.119999","5.000000"
2257,"55.139999","10.000000"
2258,"55.160000","5.000000"
2259,"55.180000","5.000000"
2260,"55.200001","5.000000"
2261,"55.220001","5.000000"
2262,"55.240002","5.000000"
2263,"55.259998","5.000000"
2264,"55.279999","5.000000"
2265,"55.299999","5.000000"
2266,"55.320000","5.000000"
2267,"55.340000","5.000000"
2268,"55.360001","1.000000"
2269,"55.380001","1.000000"
2270,"55.400002","1.000000"
2271,"55.419998","1.000000"
2272,"55.439999","25.000000"
2273,"55.459999","5.000000"
2274,"55.480000","5.000000"
2275,"55.500000","5.000000"
2276,"55.520000","1.000000"
2277,"55.540001","10.000000"
2278,"55.560001","10.000000"
2279,"55.580002","5.000000"
2280,"55.599998","5.000000"
2281,"55.619999","5.000000"
2282,"55.639999","10.000000"
2283,"55.660000","5.000000"
2284,"55.680000","5.000000"
2285,"55.700001","5.000000"
2286,"55.720001","10.000000"
2287,"55.740002","5.000000"
2288,"55.759998","10.000000"
2289,"55.779999","5.000000"
2290,"55.799999","5.000000"
2291,"55.820000","5.000000"
2292,"55.840000","15.000000"
2293,"55.860001","1.000000"
2294,"55.880001","5.000000"
2295,"55.900002","10.000000"
2296,"55.919998","5.000000"
2297,"55.939999","5.000000"
2298,"55.959999","5.000000"
2299,"55.980000","5.000000"
2300,"56.000000","10.000000"
2301,"56.020000","5.000000"
2302,"56.040001","5.000000"
2303,"56.060001","10.000000"
2304,"56.080002","1.000000"
2305,"56.099998","5.000000"
2306,"56.119999","20.000000"
2307,"56.139999","5.000000"
2308,"56.160000","15.000000"
2309,"56.180000","5.000000"
2310,"56.200001","10.000000"
2311,"56.220001","10.000000"
2312,"56.240002","15.000000"
2313,"56.259998","5.000000"
2314,"56.279999","10.000000"
2315,"56.299999","10.000000"
2316,"56.320000","20.000000"
2317,"56.340000","5.000000"
2318,"56.360001","10.000000"
2319,"56.380001","1.000000"
2320,"56.400002","10.000000"
2321,"56.419998","5.000000"
2322,"56.439999","10.000000"
2323,"56.459999","15.000000"
2324,"56.480000","15.000000"
2325,"56.500000","5.000000"
2326,"56.520000","5.000000"
2327,"56.540001","5.000000"
2328,"56.560001","10.000000"
2329,"56.580002","20.000000"
2330,"56.599998","10.000000"
2331,"56.619999","10.000000"
2332,"56.639999","20.000000"
2333,"56.660000","20.000000"
2334,"56.680000","10.000000"
2335,"56.700001","15.000000"
2336,"56.720001","15.000000"
2337,"56.740002","15.000000"
2338,"56.759998","10.000000"
2339,"56.779999","10.000000"
2340,"56.799999","15.000000"
2341,"56.820000","10.000000"
2342,"56.840000","10.000000"
2343,"56.860001","20.000000"
2344,"56.880001","25.000000"
2345,"56.900002","10.000000"
2346,"56.919998","10.000000"
2347,"56.939999","10.000000"
2348,"56.959999","10.000000"
2349,"56.980000","15.000000"
2350,"57.000000","10.000000"
2351,"57.020000","5.000000"
2352,"57.040001","15.000000"
2353,"57.060001","15.000000"
2354,"57.080002","10.000000"
2355,"57.099998","5.000000"
2356,"57.119999","15.000000"
2357,"57.139999","20.000000"
2358,"57.160000","10.000000"
2359,"57.180000","10.000000"
2360,"57.200001","15.000000"
2361,"57.220001","5.000000"
2362,"57.240002","15.000000"
2363,"57.259998","15.000000"
2364,"57.279999","15.000000"
2365,"57.299999","15.000000"
2366,"57.320000","5.000000"
2367,"57.340000","5.000000"
2368,"57.360001","10.000000"
2369,"57.380001","10.000000"
2370,"57.400002","10.000000"
2371,"57.419998","20.000000"
2372,"57.439999","10.000000"
2373,"57.459999","15.000000"
2374,"57.480000","10.000000"
2375,"57.500000","10.000000"
2376,"57.520000","5.000000"
2377,"57.540001","5.000000"
2378,"57.560001","5.000000"
2379,"57.580002","1.000000"
2380,"57.599998","5.000000"
2381,"57.619999","5.000000"
2382,"57.639999","10.000000"
2383,"57.660000","15.000000"
2384,"57.680000","5.000000"
2385,"57.700001","5.000000"
2386,"57.720001","1.000000"
2387,"57.740002","10.000000"
2388,"57.759998","5.000000"
2389,"57.779999","1.000000"
2390,"57.799999","15.000000"
2391,"57.820000","10.000000"
2392,"57.840000","1.000000"
2393,"57.860001","1.000000"
2394,"57.880001","10.000000"
2395,"57.900002","1.000000"
2396,"57.919998","5.000000"
2397,"57.939999","5.000000"
2398,"57.959999","15.000000"
2399,"57.980000","1.000000"
2400,"58.000000","10.000000"
2401,"58.020000","5.000000"
2402,"58.040001","5.000000"
2403,"58.060001","5.000000"
2404,"58.080002","10.000000"
2405,"58.099998","1.000000"
2406,"58.119999","5.000000"
2407,"58.139999","5.000000"
2408,"58.160000","1.000000"
2409,"58.180000","5.000000"
2410,"58.200001","10.000000"
2411,"58.220001","1.000000"
2412,"58.240002","1.000000"
2413,"58.259998","1.000000"
2414,"58.279999","5.000000"
2415,"58.299999","5.000000"
2416,"58.320000","5.000000"
2417,"58.340000","1.000000"
2418,"58.360001","1.000000"
2419,"58.380001","1.000000"
2420,"58.400002","5.000000"
2421,"58.419998","5.000000"
2422,"58.439999","10.000000"
2423,"58.459999","1.000000"
2424,"58.480000","5.000000"
2425,"58.500000","5.000000"
2426,"58.520000","5.000000"
2427,"58.540001","5.000000"
2428,"58.560001","5.000000"
2429,"58.580002","1.000000"
2430,"58.599998","5.000000"
2431,"58.619999","1.000000"
2432,"58.639999","5.000000"
2433,"58.660000","1.000000"
2434,"58.680000","5.000000"
2435,"58.700001","1.000000"
2436,"58.720001","5.000000"
2437,"58.740002","5.000000"
2438,"58.759998","5.000000"
2439,"58.779999","5.000000"
2440,"58.799999","10.000000"
2441,"58.820000","1.000000"
2442,"58.840000","1.000000"
2443,"58.860001","5.000000"
2444,"58.880001","1.000000"
2445,"58.900002","10.000000"
2446,"58.919998","1.000000"
2447,"58.939999","5.000000"
2448,"58.959999","5.000000"
2449,"58.980000","1.000000"
2450,"59.000000","5.000000"
2451,"59.020000","1.000000"
2452,"59.040001","1.000000"
2453,"59.060001","1.000000"
2454,"59.080002","5.000000"
2455,"59.099998","1.000000"
2456,"59.119999","5.000000"
2457,"59.139999","5.000000"
2458,"59.160000","1.000000"
2459,"59.180000","10.000000"
2460,"59.200001","5.000000"
2461,"59.220001","1.000000"
2462,"59.240002","10.000000"
2463,"59.259998","1.000000"
2464,"59.279999","5.000000"
2465,"59.299999","1.000000"
2466,"59.320000","10.000000"
2467,"59.340000","5.000000"
2468,"59.360001","5.000000"
2469,"59.380001","5.000000"
2470,"59.400002","1.000000"
2471,"59.419998","10.000000"
2472,"59.439999","5.000000"
2473,"59.459999","5.000000"
2474,"59.480000","1.000000"
2475,"59.500000","5.000000"
2476,"59.520000","5.000000"
2477,"59.540001","5.000000"
2478,"59.560001","5.000000"
2479,"59.580002","10.000000"
2480,"59.599998","1.000000"
2481,"59.619999","1.000000"
2482,"59.639999","5.000000"
2483,"59.660000","1.000000"
2484,"59.680000","5.000000"
2485,"59.700001","10.000000"
2486,"59.720001","1.000000"
2487,"59.740002","1.000000"
2488,"59.759998","1.000000"
2489,"59.779999","1.000000"
2490,"59.799999","10.000000"
2491,"59.820000","5.000000"
2492,"59.840000","1.000000"
2493,"59.860001","1.000000"
2494,"59.880001","1.000000"
2495,"59.900002","1.000000"
2496,"59.919998","5.000000"
2497,"59.939999","5.000000"
2498,"59.959999","1.000000"
2499,"59.980000","5.000000"
2500,"60.000000","5.000000"
2501,"60.020000","5.000000"
2502,"60.040001","5.000000"
2503,"60.060001","5.000000"
2504,"60.080002","5.000000"
2505,"60.099998","5.000000"
2506,"60.119999","1.000000"
2507,"60.139999","1.000000"
2508,"60.160000","5.000000"
2509,"60.180000","5.000000"
2510,"60.200001","1.000000"
2511,"60.220001","10.000000"
2512,"60.240002","5.000000"
2513,"60.259998","5.000000"
2514,"60.279999","10.000000"
2515,"60.299999","1.000000"
2516,"60.320000","1.000000"
2517,"60.340000","5.000000"
2518,"60.360001","10.000000"
2519,"60.380001","5.000000"
2520,"60.400002","10.000000"
2521,"60.419998","1.000000"
2522,"60.439999","10.000000"
2523,"60.459999","1.000000"
2524,"60.480000","5.000000"
2525,"60.500000","10.000000"
2526,"60.520000","1.000000"
2527,"60.540001","10.000000"
2528,"60.560001","1.000000"
2529,"60.580002","5.000000"
2530,"60.599998","10.000000"
2531,"60.619999","5.000000"
2532,"60.639999","5.000000"
2533,"60.660000","10.000000"
2534,"60.680000","5.000000"
2535,"60.700001","1.000000"
2536,"60.720001","10.000000"
2537,"60.740002","10.000000"
2538,"60.759998","10.000000"
2539,"60.779999","10.000000"
2540,"60.799999","1.000000"
2541,"60.820000","5.000000"
2542,"60.840000","20.000000"
2543,"60.860001","1.000000"
2544,"60.880001","5.000000"
2545,"60.900002","5.000000"
2546,"60.919998","5.000000"
2547,"60.939999","5.000000"
2548,"60.959999","1.000000"
2549,"60.980000","10.000000"
2550,"61.000000","15.000000"
2551,"61.020000","1.000000"
2552,"61.040001","1.000000"
2553,"61.060001","10.000000"
2554,"61.080002","5.000000"
2555,"61.099998","1.000000"
2556,"61.119999","10.000000"
2557,"61.139999","5.000000"
2558,"61.160000","10.000000"
2559,"61.180000","5.000000"
2560,"61.200001","1.000000"
2561,"61.220001","5.000000"
2562,"61.240002","5.000000"
2563,"61.259998","5.000000"
2564,"61.279999","5.000000"
2565,"61.299999","5.000000"
2566,"61.320000","10.000000"
2567,"61.340000","5.000000"
2568,"61.360001","1.000000"
2569,"61.380001","10.000000"
2570,"61.400002","5.000000"
2571,"61.419998","5.000000"
2572,"61.439999","5.000000"
2573,"61.459999","15.000000"
2574,"61.480000","10.000000"
2575,"61.500000","5.000000"
2576,"61.520000","5.000000"
2577,"61.540001","1.000000"
2578,"61.560001","5.000000"
2579,"61.580002","5.000000"
2580,"61.599998","5.000000"
2581,"61.619999","1.000000"
2582,"61.639999","1.000000"
2583,"61.660000","5.000000"
2584,"61.680000","5.000000"
2585,"61.700001","1.000000"
2586,"61.720001","10.000000"
2587,"61.740002","1.000000"
2588,"61.759998","5.000000"
2589,"61.779999","1.000000"
2590,"61.799999","10.000000"
2591,"61.820000","1.000000"
2592,"61.840000","15.000000"
2593,"61.860001","10.000000"
2594,"61.880001","1.000000"
2595,"61.900002","5.000000"
2596,"61.919998","5.000000"
2597,"61.939999","5.000000"
2598,"61.959999","10.000000"
2599,"61.980000","5.000000"
2600,"62.000000","10.000000"
2601,"62.020000","5.000000"
2602,"62.040001","10.000000"
2603,"62.060001","5.000000"
2604,"62.080002","5.000000"
2605,"62.099998","10.000000"
2606,"62.119999","1.000000"
2607,"62.139999","5.000000"
2608,"62.160000","1.000000"
2609,"62.180000","10.000000"
2610,"62.200001","1.000000"
2611,"62.220001","10.000000"
2612,"62.240002","10.000000"
2613,"62.259998","15.000000"
2614,"62.279999","10.000000"
2615,"62.299999","15.000000"
2616,"62.320000","10.000000"
2617,"62.340000","10.000000"
2618,"62.360001","10.000000"
2619,"62.380001","10.000000"
2620,"62.400002","15.000000"
2621,"62.419998","15.000000"
2622,"62.439999","10.000000"
2623,"62.459999","5.000000"
2624,"62.480000","5.000000"
2625,"62.500000","10.000000"
2626,"62.520000","20.000000"
2627,"62.540001","10.000000"
2628,"62.560001","25.000000"
2629,"62.580002","15.000000"
2630,"62.599998","25.000000"
2631,"62.619999","15.000000"
2632,"62.639999","10.000000"
2633,"62.660000","10.000000"
2634,"62.680000","25.000000"
2635,"62.700001","25.000000"
2636,"62.720001","20.000000"
2637,"62.740002","25.000000"
2638,"62.759998","35.000000"
2639,"62.779999","15.000000"
2640,"62.799999","20.000000"
2641,"62.820000","25.000000"
2642,"62.840000","25.000000"
2643,"62.860001","15.000000"
2644,"62.880001","25.000000"
2645,"62.900002","20.000000"
2646,"62.919998","25.000000"
2647,"62.939999","35.000000"
2648,"62.959999","45.000000"
2649,"62.980000","30.000000"
2650,"63.000000","45.000000"
2651,"63.020000","30.000000"
2652,"63.040001","40.000000"
2653,"63.060001","60.000000"
2654,"63.080002","40.000000"
2655,"63.099998","40.000000"
2656,"63.119999","45.000000"
2657,"63.139999","70.000000"
2658,"63.160000","60.000000"
2659,"63.180000","65.000000"
2660,"63.200001","70.000000"
2661,"63.220001","60.000000"
2662,"63.240002","35.000000"
2663,"63.259998","55.000000"
2664,"63.279999","65.000000"
2665,"63.299999","70.000000"
2666,"63.320000","75.000000"
2667,"63.340000","55.000000"
2668,"63.360001","80.000000"
2669,"63.380001","45.000000"
2670,"63.400002","95.000000"
2671,"63.419998","65.000000"
2672,"63.439999","90.000000"
2673,"63.459999","60.000000"
2674,"63.480000","75.000000"
2675,"63.500000","85.000000"
2676,"63.520000","40.000000"
2677,"63.540001","45.000000"
2678,"63.560001","80.000000"
2679,"63.580002","70.000000"
2680,"63.599998","65.000000"
2681,"63.619999","40.000000"
2682,"63.639999","75.000000"
2683,"63.660000","75.000000"
2684,"63.680000","70.000000"
2685,"63.700001","65.000000"
2686,"63.720001","70.000000"
2687,"63.740002","55.000000"
2688,"63.759998","70.000000"
2689,"63.779999","45.000000"
2690,"63.799999","60.000000"
2691,"63.820000","60.000000"
2692,"63.840000","45.000000"
2693,"63.860001","50.000000"
2694,"63.880001","45.000000"
2695,"63.900002","50.000000"
2696,"63.919998","55.000000"
2697,"63.939999","35.000000"
2698,"63.959999","55.000000"
2699,"63.980000","55.000000"
2700,"64.000000","45.000000"
2701,"64.019997","40.000000"
2702,"64.040001","40.000000"
2703,"64.059998","45.000000"
2704,"64.080002","25.000000"
2705,"64.099998","50.000000"
2706,"64.120003","40.000000"
2707,"64.139999","50.000000"
2708,"64.160004","25.000000"
2709,"64.180000","20.000000"
2710,"64.199997","30.000000"
2711,"64.220001","20.000000"
2712,"64.239998","35.000000"
2713,"64.260002","25.000000"
2714,"64.279999","15.000000"
2715,"64.300003","20.000000"
2716,"64.320000","25.000000"
2717,"64.339996","15.000000"
2718,"64.360001","10.000000"
2719,"64.379997","5.000000"
2720,"64.400002","5.000000"
2721,"64.419998","15.000000"
2722,"64.440002","15.000000"
2723,"64.459999","5.000000"
2724,"64.480003","15.000000"
2725,"64.500000","10.000000"
2726,"64.519997","15.000000"
2727,"64.540001","10.000000"
2728,"64.559998","10.000000"
2729,"64.580002","20.000000"
2730,"64.599998","15.000000"
2731,"64.620003","20.000000"
2732,"64.639999","5.000000"
2733,"64.660004","15.000000"
2734,"64.680000","1.000000"
2735,"64.699997","15.000000"
2736,"64.720001","10.000000"
2737,"64.739998","15.000000"
2738,"64.760002","10.000000"
2739,"64.779999","10.000000"
2740,"64.800003","10.000000"
2741,"64.820000","5.000000"
2742,"64.839996","1.000000"
2743,"64.860001","10.000000"
2744,"64.879997","1.000000"
2745,"64.900002","5.000000"
2746,"64.919998","20.000000"
2747,"64.940002","5.000000"
2748,"64.959999","5.000000"
2749,"64.980003","10.000000"
2750,"65.000000","15.000000"
2751,"65.019997","15.000000"
2752,"65.040001","5.000000"
2753,"65.059998","5.000000"
2754,"65.080002","10.000000"
2755,"65.099998","5.000000"
2756,"65.120003","10.000000"
2757,"65.139999","5.000000"
2758,"65.160004","10.000000"
2759,"65.180000","5.000000"
2760,"65.199997","1.000000"
2761,"65.220001","15.000000"
2762,"65.239998","5.000000"
2763,"65.260002","5.000000"
2764,"65.279999","10.000000"
2765,"65.300003","10.000000"
2766,"65.320000","5.000000"
2767,"65.339996","10.000000"
2768,"65.360001","15.000000"
2769,"65.379997","15.000000"
2770,"65.400002","5.000000"
2771,"65.419998","5.000000"
2772,"65.440002","1.000000"
2773,"65.459999","15.000000"
2774,"65.480003","5.000000"
2775,"65.500000","10.000000"
2776,"65.519997","1.000000"
2777,"65.540001","1.000000"
2778,"65.559998","10.000000"
2779,"65.580002","5.000000"
2780,"65.599998","10.000000"
2781,"65.620003","10.000000"
2782,"65.639999","5.000000"
2783,"65.660004","5.000000"
2784,"65.680000","5.000000"
2785,"65.699997","10.000000"
2786,"65.720001","1.000000"
2787,"65.739998","5.000000"
2788,"65.760002","1.000000"
2789,"65.779999","1.000000"
2790,"65.800003","5.000000"
2791,"65.820000","1.000000"
2792,"65.839996","5.000000"
2793,"65.860001","5.000000"
2794,"65.879997","5.000000"
2795,"65.900002","10.000000"
2796,"65.919998","5.000000"
2797,"65.940002","1.000000"
2798,"65.959999","10.000000"
2799,"65.980003","10.000000"
2800,"66.000000","5.000000"
2801,"66.019997","1.000000"
2802,"66.040001","5.000000"
2803,"66.059998","1.000000"
2804,"66.080002","15.000000"
2805,"66.099998","15.000000"
2806,"66.120003","5.000000"
2807,"66.139999","10.000000"
2808,"66.160004","15.000000"
2809,"66.180000","5.000000"
2810,"66.199997","5.000000"
2811,"66.220001","10.000000"
2812,"66.239998","1.000000"
2813,"66.260002","5.000000"
2814,"66.279999","10.000000"
2815,"66.300003","10.000000"
2816,"66.320000","5.000000"
2817,"66.339996","1.000000"
2818,"66.360001","5.000000"
2819,"66.379997","10.000000"
2820,"66.400002","1.000000"
2821,"66.419998","10.000000"
2822,"66.440002","10.000000"
2823,"66.459999","10.000000"
2824,"66.480003","10.000000"
2825,"66.500000","10.000000"
2826,"66.519997","5.000000"
2827,"66.540001","15.000000"
2828,"66.559998","1.000000"
2829,"66.580002","20.000000"
2830,"66.599998","15.000000"
2831,"66.620003","5.000000"
2832,"66.639999","5.000000"
2833,"66.660004","10.000000"
2834,"66.680000","10.000000"
2835,"66.699997","15.000000"
2836,"66.720001","5.000000"
2837,"66.739998","5.000000"
2838,"66.760002","5.000000"
2839,"66.779999","15.000000"
2840,"66.800003","1.000000"
2841,"66.820000","1.000000"
2842,"66.839996","5.000000"
2843,"66.860001","5.000000"
2844,"66.879997","15.000000"
2845,"66.900002","5.000000"
2846,"66.919998","15.000000"
2847,"66.940002","10.000000"
2848,"66.959999","5.000000"
2849,"66.980003","5.000000"
2850,"67.000000","5.000000"
2851,"67.019997","10.000000"
2852,"67.040001","5.000000"
2853,"67.059998","5.000000"
2854,"67.080002","5.000000"
2855,"67.099998","5.000000"
2856,"67.120003","10.000000"
2857,"67.139999","5.000000"
2858,"67.160004","10.000000"
2859,"67.180000","1.000000"
2860,"67.199997","10.000000"
2861,"67.220001","10.000000"
